Date,0
2018-04-06,2787.36
2018-04-09,2791.88
2018-04-10,2781.95
2018-04-11,2767.82
2018-04-12,2733.24
2018-04-13,2710.03
2018-04-16,2705.34
2018-04-17,2726.47
2018-04-18,2725.66
2018-04-19,2705.64
2018-04-20,2724.47
2018-04-23,2757.96
2018-04-24,2799.45
2018-04-25,2785.22
2018-04-26,2820.29
2018-04-27,2812.83
2018-04-30,2806.28
2018-05-02,2809.92
2018-05-03,2831.99
2018-05-04,2857.85
2018-05-07,2843.41
2018-05-08,2817.2
2018-05-09,2866.0
2018-05-10,2859.51
2018-05-11,2822.37
2018-05-15,2824.05
2018-05-16,2889.87
2018-05-17,2865.37
2018-05-18,2886.23
2018-05-21,2925.67
2018-05-22,2897.37
2018-05-23,2851.42
2018-05-24,2863.24
2018-05-25,2863.12
2018-05-29,2887.16
2018-05-30,2893.82
2018-05-31,2879.32
2018-06-01,2889.32
2018-06-05,2868.22
2018-06-06,2865.37
2018-06-07,2828.42
2018-06-08,2835.78
2018-06-12,2855.8
2018-06-13,2857.11
2018-06-14,2859.17
2018-06-15,2859.78
2018-06-18,2890.06
2018-06-19,2919.14
2018-06-20,2931.78
2018-06-21,2916.49
2018-06-22,2944.82
2018-06-25,2918.22
2018-06-26,2927.67
2018-06-27,2924.1
2018-06-28,2934.91
2018-06-29,2945.09
2018-07-03,2930.8
2018-07-05,2909.83
2018-07-06,2885.53
2018-07-09,2867.94
2018-07-10,2881.09
2018-07-11,2872.62
2018-07-12,2880.1
2018-07-13,2882.02
2018-07-16,2861.7
2018-07-17,2868.96
2018-07-18,2878.28
2018-07-19,2876.93
2018-07-23,2883.81
2018-07-24,2897.73
2018-07-25,2898.36
2018-07-26,2882.84
2018-07-27,2886.21
2018-07-30,2880.79
2018-07-31,2875.72
2018-08-01,2886.8
2018-08-02,2892.62
2018-08-03,2904.9
2018-08-06,2898.99
2018-08-08,2898.86
2018-08-09,2908.9
2018-08-10,2919.44
2018-08-13,2940.95
2018-08-14,2983.93
2018-08-15,3002.66
2018-08-16,3046.76
2018-08-17,3019.55
2018-08-21,3024.02
2018-08-22,2990.78
2018-08-23,2965.45
2018-08-24,2980.64
2018-08-27,2958.45
2018-08-28,2934.31
2018-08-29,2966.0
2018-08-30,2999.57
2018-08-31,3027.39
2018-09-04,3053.14
2018-09-05,3088.47
2018-09-06,3100.37
2018-09-07,3089.47
2018-09-10,3070.15
2018-09-11,3069.49
2018-09-12,3087.73
2018-09-13,3055.01
2018-09-14,3019.38
2018-09-17,3026.05
2018-09-18,3013.38
2018-09-19,3007.03
2018-09-20,3018.63
2018-09-21,3014.18
2018-09-24,3006.96
2018-09-25,2991.9
2018-09-26,3001.88
2018-09-27,3000.14
2018-09-28,2989.58
2018-10-01,2972.18
2018-10-02,2993.74
2018-10-03,3005.5
2018-10-04,3012.65
2018-10-05,3028.16
2018-10-09,3031.31
2018-10-10,3057.55
2018-10-11,3090.3
2018-10-12,3087.34
2018-10-16,3088.78
2018-10-17,3055.93
2018-10-18,3056.37
2018-10-19,3088.47
2018-10-22,3079.88
2018-10-23,3087.58
2018-10-24,3110.2
2018-10-25,3149.7
2018-10-26,3167.18
2018-10-29,3185.26
2018-10-30,3188.69
2018-10-31,3202.44
2018-11-01,3219.85
2018-11-02,3193.8
2018-11-06,3177.57
2018-11-07,3154.55
2018-11-08,3140.25
2018-11-09,3145.39
2018-11-13,3176.89
2018-11-14,3197.2
2018-11-15,3194.7
2018-11-16,3198.29
2018-11-19,3173.59
2018-11-20,3178.81
2018-11-21,3189.51
2018-11-23,3196.26
2018-11-26,3223.95
2018-11-27,3240.65
2018-11-28,3250.56
2018-11-29,3274.47
2018-11-30,3240.02
2018-12-03,3235.27
2018-12-04,3196.15
2018-12-05,3174.11
2018-12-06,3162.29
2018-12-07,3187.86
2018-12-10,3153.29
2018-12-11,3176.12
2018-12-12,3184.7
2018-12-13,3169.36
2018-12-14,3178.4
2018-12-17,3196.3
2018-12-18,3188.66
2018-12-19,3198.45
2018-12-20,3216.55
2018-12-21,3246.86
2018-12-24,3285.34
2018-12-26,3285.51
2018-12-27,3289.69
2018-12-28,3275.01
2019-01-02,3249.75
2019-01-03,3250.01
2019-01-04,3241.2
2019-01-08,3208.56
2019-01-09,3164.75
2019-01-10,3128.07
2019-01-11,3136.49
2019-01-14,3151.49
2019-01-15,3143.22
2019-01-16,3137.66
2019-01-17,3124.96
2019-01-18,3140.19
2019-01-22,3120.56
2019-01-23,3136.59
2019-01-24,3146.14
2019-01-25,3160.52
2019-01-28,3150.58
2019-01-29,3167.86
2019-01-30,3157.52
2019-01-31,3163.46
2019-02-01,3115.7
2019-02-04,3102.61
2019-02-05,3089.4
2019-02-06,3094.05
2019-02-07,3108.54
2019-02-08,3110.46
2019-02-11,3115.94
2019-02-12,3132.61
2019-02-13,3131.1
2019-02-14,3135.56
2019-02-15,3155.27
2019-02-19,3141.4
2019-02-20,3118.36
2019-02-21,3112.18
2019-02-22,3119.42
2019-02-25,3110.29
2019-02-26,3101.41
2019-02-27,3095.29
2019-02-28,3072.01
2019-03-01,3077.35
2019-03-04,3091.49
2019-03-05,3093.79
2019-03-06,3099.12
2019-03-07,3106.16
2019-03-08,3120.04
2019-03-11,3162.4
2019-03-12,3168.35
2019-03-13,3153.2
2019-03-14,3145.53
2019-03-15,3144.42
2019-03-18,3123.28
2019-03-19,3102.25
2019-03-20,3095.39
2019-03-21,3092.39
2019-03-22,3082.45
2019-03-26,3126.19
2019-03-27,3145.55
2019-03-28,3186.43
2019-03-29,3190.94
2019-04-01,3174.79
2019-04-02,3146.81
2019-04-03,3143.36
2019-04-04,3128.47
2019-04-05,3132.78
2019-04-08,3126.2
2019-04-09,3115.22
2019-04-10,3105.2
2019-04-11,3095.66
2019-04-12,3113.91
2019-04-15,3109.32
2019-04-16,3136.69
2019-04-17,3160.87
2019-04-22,3160.48
2019-04-23,3149.99
2019-04-24,3177.94
2019-04-25,3213.23
2019-04-26,3237.98
2019-04-29,3227.79
2019-04-30,3247.72
2019-05-02,3233.97
2019-05-03,3262.17
2019-05-06,3240.44
2019-05-07,3254.03
2019-05-08,3288.81
2019-05-09,3290.12
2019-05-10,3293.62
2019-05-13,3274.3
2019-05-14,3299.01
2019-05-15,3285.14
2019-05-16,3295.51
2019-05-17,3290.27
2019-05-20,3313.72
2019-05-21,3342.21
2019-05-22,3344.45
2019-05-23,3340.96
2019-05-24,3368.76
2019-05-28,3358.84
2019-05-29,3362.48
2019-05-30,3375.29
2019-05-31,3357.82
2019-06-04,3377.16
2019-06-05,3306.37
2019-06-06,3296.87
2019-06-07,3288.69
2019-06-10,3274.72
2019-06-11,3257.06
2019-06-12,3249.56
2019-06-13,3264.47
2019-06-14,3266.72
2019-06-17,3270.7
2019-06-18,3286.63
2019-06-19,3264.98
2019-06-20,3248.91
2019-06-21,3202.01
2019-06-25,3191.17
2019-06-26,3187.15
2019-06-27,3177.94
2019-06-28,3197.23
2019-07-02,3205.67
2019-07-03,3211.06
2019-07-05,3206.92
2019-07-08,3217.18
2019-07-09,3207.66
2019-07-10,3223.67
2019-07-11,3212.91
2019-07-12,3197.5
2019-07-15,3190.33
2019-07-16,3190.66
2019-07-17,3199.72
2019-07-18,3189.21
2019-07-19,3183.01
2019-07-22,3169.51
2019-07-23,3177.76
2019-07-24,3188.01
2019-07-25,3194.67
2019-07-26,3213.09
2019-07-29,3233.26
2019-07-30,3262.81
2019-07-31,3296.85
2019-08-01,3291.79
2019-08-02,3329.23
2019-08-05,3365.78
2019-08-06,3459.47
2019-08-08,3431.28
2019-08-09,3394.61
2019-08-12,3382.71
2019-08-13,3436.26
2019-08-14,3407.76
2019-08-15,3449.27
2019-08-16,3447.76
2019-08-20,3441.4
2019-08-21,3420.99
2019-08-22,3385.28
2019-08-23,3376.99
2019-08-26,3399.95
2019-08-27,3432.85
2019-08-28,3457.89
2019-08-29,3477.53
2019-08-30,3464.15
2019-09-03,3427.29
2019-09-04,3438.61
2019-09-05,3401.04
2019-09-06,3377.39
2019-09-09,3361.7
2019-09-10,3368.8
2019-09-11,3373.75
2019-09-12,3372.48
2019-09-13,3359.2
2019-09-16,3356.15
2019-09-17,3364.43
2019-09-18,3380.92
2019-09-19,3377.79
2019-09-20,3377.72
2019-09-23,3402.32
2019-09-24,3437.78
2019-09-25,3438.66
2019-09-26,3451.02
2019-09-27,3435.71
2019-09-30,3462.01
2019-10-01,3477.45
2019-10-02,3491.29
2019-10-03,3497.34
2019-10-04,3467.6
2019-10-07,3430.28
2019-10-08,3445.76
2019-10-09,3452.57
2019-10-10,3454.56
2019-10-11,3458.42
2019-10-15,3431.46
2019-10-16,3451.33
2019-10-17,3459.55
2019-10-18,3465.35
2019-10-21,3428.63
2019-10-22,3442.78
2019-10-23,3430.3
2019-10-24,3409.29
2019-10-25,3387.72
2019-10-28,3395.25
2019-10-29,3382.19
2019-10-30,3380.9
2019-10-31,3389.94
2019-11-01,3383.29
2019-11-05,3339.19
2019-11-06,3318.47
2019-11-07,3319.64
2019-11-08,3327.02
2019-11-12,3341.01
2019-11-13,3384.21
2019-11-14,3441.89
2019-11-15,3452.67
2019-11-18,3421.26
2019-11-19,3447.74
2019-11-20,3434.49
2019-11-21,3445.95
2019-11-22,3440.66
2019-11-25,3410.77
2019-11-26,3433.94
2019-11-27,3469.01
2019-11-29,3502.92
2019-12-02,3522.48
2019-12-03,3508.39
2019-12-04,3506.67
2019-12-05,3478.57
2019-12-06,3459.97
2019-12-09,3430.31
2019-12-10,3418.48
2019-12-11,3418.61
2019-12-12,3387.73
2019-12-13,3372.23
2019-12-16,3374.29
2019-12-17,3364.24
2019-12-18,3347.86
2019-12-19,3329.98
2019-12-20,3322.38
2019-12-23,3325.47
2019-12-24,3316.92
2019-12-26,3305.84
2019-12-27,3281.4
2019-12-30,3294.05
2020-01-02,3277.14
2020-01-03,3258.84
2020-01-07,3262.05
2020-01-08,3264.26
2020-01-09,3254.42
2020-01-10,3253.89
2020-01-13,3272.62
2020-01-14,3288.05
2020-01-15,3278.83
2020-01-16,3296.74
2020-01-17,3313.4
2020-01-21,3320.77
2020-01-22,3347.91
2020-01-23,3337.77
2020-01-24,3353.76
2020-01-27,3366.01
2020-01-28,3398.4
2020-01-29,3392.6
2020-01-30,3395.1
2020-01-31,3411.45
2020-02-03,3423.24
2020-02-04,3401.56
2020-02-05,3368.87
2020-02-06,3355.44
2020-02-07,3378.43
2020-02-10,3408.35
2020-02-11,3440.96
2020-02-12,3432.89
2020-02-13,3394.8
2020-02-14,3385.11
2020-02-18,3378.29
2020-02-19,3410.24
2020-02-20,3400.98
2020-02-21,3403.5
2020-02-24,3398.05
2020-02-25,3431.6
2020-02-26,3425.22
2020-02-27,3441.88
2020-02-28,3507.11
2020-03-02,3539.86
2020-03-03,3512.17
2020-03-04,3455.56
2020-03-05,3458.45
2020-03-06,3522.41
2020-03-09,3584.58
2020-03-10,3803.6
2020-03-11,3780.39
2020-03-12,3835.15
2020-03-13,4034.66
2020-03-16,3941.92
2020-03-17,4099.93
2020-03-18,4044.55
2020-03-19,4128.38
2020-03-20,4153.91
2020-03-24,4079.96
2020-03-25,4104.9
2020-03-26,4086.34
2020-03-27,3995.83
2020-03-30,4042.8
2020-03-31,4064.81
2020-04-01,4054.54
2020-04-02,4081.06
2020-04-03,4065.5
2020-04-06,4008.78
2020-04-07,3978.38
2020-04-08,3910.15
2020-04-13,3886.79
2020-04-14,3870.31
2020-04-15,3858.21
2020-04-16,3920.83
2020-04-17,3942.92
2020-04-20,3973.06
